NOAA ERSSTv5 data: https://www.esrl.noaa.gov/psd/data/gridded/data.noaa.ersst.v5.html
MON/MMM    : month for Nino34 values, 3-month season centered on that month for ONI
NINO34_MEAN: monthly average SST (°C) in Nino3.4 region (5S-5N,190E-240E)
NINO34_CLIM: climatological 30-year monthly average SST, updated every 5 years
NINO34_ANOM: difference between the monthly mean and the climatological value
ONI        : 3-month average anomaly (°C) centered on given month (01=DJF,08=JAS,etc)
PHASE      : flags ONI value as Missing (M), El Nino (E), Neutral (N), La Nina (L)
Data table generated by Brian McNoldy, University of Miami (bmcnoldy@miami.edu)

YEAR  MON/MMM  NINO34_MEAN  NINO34_CLIM  NINO34_ANOM          ONI  PHASE
1898       09        25.47        26.13        -0.66        -0.68      L
1898       10        25.50        26.07        -0.57        -0.64      L
1898       11        25.42        26.13        -0.70        -0.73      L
1898       12        25.24        26.17        -0.93        -0.73      L
1899       01        25.67        26.22        -0.55        -0.73      L
1899       02        25.62        26.32        -0.70        -0.54      L
1899       03        26.38        26.74        -0.37        -0.30      N
1899       04        27.51        27.35         0.17        -0.05      N
1899       05        27.52        27.47         0.04         0.06      N
1899       06        27.13        27.16        -0.03         0.10      N
1899       07        26.93        26.64         0.29         0.27      N
1899       08        26.76        26.21         0.55         0.50      N
1899       09        26.77        26.13         0.64         0.67      E
1899       10        26.89        26.07         0.82         0.95      E
1899       11        27.51        26.13         1.38         1.26      E
1899       12        27.75        26.17         1.58         1.49      E
1900       01        27.74        26.22         1.52         1.56      E
1900       02        27.89        26.32         1.57         1.51      E
1900       03        28.18        26.74         1.44         1.37      E
1900       04        28.46        27.35         1.11         1.25      E
1900       05        28.67        27.47         1.20         1.10      E
1900       06        28.14        27.16         0.98         1.06      E
1900       07        27.63        26.64         0.99         0.85      E
1900       08        26.78        26.21         0.57         0.67      E
1900       09        26.57        26.13         0.44         0.53      E
1900       10        26.63        26.07         0.57         0.46      N
1900       11        26.51        26.13         0.38         0.46      N
1900       12        26.59        26.17         0.42         0.44      N
1901       01        26.80        26.28         0.52         0.51      E
1901       02        26.94        26.34         0.59         0.45      N
1901       03        26.99        26.74         0.25         0.34      N
1901       04        27.51        27.33         0.18         0.06      N
1901       05        27.24        27.49        -0.25        -0.15      N
1901       06        26.81        27.18        -0.37        -0.34      N
1901       07        26.31        26.69        -0.38        -0.34      N
1901       08        25.98        26.26        -0.28        -0.30      N
1901       09        25.89        26.13        -0.23        -0.28      N
1901       10        25.76        26.09        -0.33        -0.23      N
1901       11        26.02        26.14        -0.12        -0.19      N
1901       12        26.08        26.20        -0.12        -0.07      N
1902       01        26.31        26.28         0.03        -0.00      N
1902       02        26.42        26.34         0.08         0.17      N
1902       03        27.14        26.74         0.41         0.46      N
1902       04        28.21        27.33         0.89         0.67      E
1902       05        28.21        27.49         0.72         0.92      E
1902       06        28.34        27.18         1.16         1.18      E
1902       07        28.34        26.69         1.65         1.58      E
1902       08        28.18        26.26         1.93         1.91      E
1902       09        28.28        26.13         2.15         2.14      E
1902       10        28.42        26.09         2.33         2.26      E
1902       11        28.42        26.14         2.29         2.14      E
1902       12        28.02        26.20         1.82         1.89      E
1903       01        27.86        26.28         1.57         1.63      E
1903       02        27.83        26.34         1.48         1.36      E
1903       03        27.76        26.74         1.03         0.94      E
1903       04        27.65        27.33         0.32         0.44      N
1903       05        27.46        27.49        -0.04         0.05      N
1903       06        27.06        27.18        -0.12        -0.20      N
1903       07        26.25        26.69        -0.43        -0.56      L
1903       08        25.12        26.26        -1.14        -0.87      L
1903       09        25.09        26.13        -1.04        -1.09      L
1903       10        25.00        26.09        -1.09        -1.10      L
1903       11        24.95        26.14        -1.18        -1.12      L
1903       12        25.11        26.20        -1.09        -1.28      L
1904       01        24.72        26.28        -1.56        -1.38      L
1904       02        24.85        26.34        -1.50        -1.46      L
1904       03        25.41        26.74        -1.33        -1.14      L
1904       04        26.74        27.33        -0.59        -0.73      L
1904       05        27.21        27.49        -0.29        -0.30      N
1904       06        27.15        27.18        -0.03        -0.07      N
1904       07        26.78        26.69         0.09         0.09      N
1904       08        26.47        26.26         0.22         0.16      N
1904       09        26.30        26.13         0.18         0.27      N
1904       10        26.51        26.09         0.42         0.48      N
1904       11        26.97        26.14         0.84         0.74      E
1904       12        27.16        26.20         0.96         0.90      E
1905       01        27.18        26.28         0.90         0.98      E
1905       02        27.43        26.34         1.09         1.06      E
1905       03        27.91        26.74         1.17         1.15      E
1905       04        28.51        27.33         1.18         1.19      E
1905       05        28.70        27.49         1.21         1.21      E
1905       06        28.43        27.18         1.25         1.31      E
1905       07        28.15        26.69         1.46         1.45      E
1905       08        27.91        26.26         1.65         1.65      E
1905       09        27.95        26.13         1.82         1.62      E
1905       10        27.47        26.09         1.38         1.46      E
1905       11        27.32        26.14         1.18         1.25      E
1905       12        27.39        26.20         1.19         1.11      E
1906       01        27.22        26.25         0.97         0.92      E
1906       02        26.93        26.35         0.59         0.70      E
1906       03        27.28        26.73         0.55         0.43      N
1906       04        27.40        27.25         0.14         0.16      N
1906       05        27.26        27.48        -0.22        -0.16      N
1906       06        26.77        27.18        -0.41        -0.39      N
1906       07        26.17        26.73        -0.55        -0.58      L
1906       08        25.46        26.24        -0.78        -0.62      L
1906       09        25.59        26.12        -0.54        -0.51      L
1906       10        25.88        26.09        -0.21        -0.40      N
1906       11        25.67        26.13        -0.46        -0.50      N
1906       12        25.39        26.21        -0.82        -0.73      L
1907       01        25.35        26.25        -0.90        -0.86      L
1907       02        25.49        26.35        -0.86        -0.80      L
1907       03        26.10        26.73        -0.64        -0.63      L
1907       04        26.84        27.25        -0.41        -0.42      N
1907       05        27.26        27.48        -0.22        -0.23      N
1907       06        27.11        27.18        -0.07        -0.13      N
1907       07        26.62        26.73        -0.10         0.07      N
1907       08        26.62        26.24         0.38         0.15      N
1907       09        26.30        26.12         0.17         0.27      N
1907       10        26.35        26.09         0.26         0.12      N
1907       11        26.06        26.13        -0.08        -0.01      N
1907       12        26.01        26.21        -0.20        -0.06      N
1908       01        26.33        26.25         0.08        -0.00      N
1908       02        26.46        26.35         0.11         0.04      N
1908       03        26.67        26.73        -0.06        -0.20      N
1908       04        26.59        27.25        -0.66        -0.46      N
1908       05        26.81        27.48        -0.67        -0.61      L
1908       06        26.68        27.18        -0.50        -0.51      L
1908       07        26.37        26.73        -0.36        -0.43      N
1908       08        25.80        26.24        -0.44        -0.47      N
1908       09        25.50        26.12        -0.63        -0.63      L
1908       10        25.27        26.09        -0.83        -0.77      L
1908       11        25.26        26.13        -0.87        -1.01      L
1908       12        24.87        26.21        -1.34        -1.24      L
1909       01        24.73        26.25        -1.52        -1.34      L
1909       02        25.20        26.35        -1.15        -1.06      L
1909       03        26.21        26.73        -0.52        -0.75      L
1909       04        26.66        27.25        -0.60        -0.58      L
1909       05        26.85        27.48        -0.63        -0.62      L
1909       06        26.55        27.18        -0.64        -0.66      L
1909       07        26.02        26.73        -0.70        -0.66      L
1909       08        25.60        26.24        -0.64        -0.86      L
1909       09        24.89        26.12        -1.23        -1.07      L
1909       10        24.76        26.09        -1.33        -1.28      L
1909       11        24.87        26.13        -1.26        -1.32      L
1909       12        24.83        26.21        -1.37        -1.39      L
1910       01        24.72        26.25        -1.53        -1.48      L
1910       02        24.80        26.35        -1.55        -1.59      L
1910       03        25.04        26.73        -1.70        -1.40      L
1910       04        26.30        27.25        -0.95        -1.17      L
1910       05        26.62        27.48        -0.86        -0.86      L
1910       06        26.42        27.18        -0.76        -0.86      L
1910       07        25.77        26.73        -0.96        -0.90      L
1910       08        25.27        26.24        -0.97        -1.01      L
1910       09        25.02        26.12        -1.10        -1.01      L
1910       10        25.14        26.09        -0.95        -0.97      L
1910       11        25.26        26.13        -0.87        -0.97      L
1910       12        25.12        26.21        -1.09        -1.03      L
1911       01        25.14        26.29        -1.15        -1.05      L
1911       02        25.41        26.32        -0.91        -0.94      L
1911       03        26.00        26.77        -0.77        -0.73      L
1911       04        26.72        27.22        -0.50        -0.57      L
1911       05        27.03        27.47        -0.44        -0.25      N
1911       06        27.33        27.15         0.18         0.09      N
1911       07        27.27        26.74         0.53         0.45      N
1911       08        26.92        26.29         0.63         0.51      E
1911       09        26.55        26.17         0.38         0.72      E
1911       10        27.34        26.20         1.14         0.89      E
1911       11        27.40        26.26         1.14         1.20      E
1911       12        27.62        26.31         1.31         1.26      E
1912       01        27.63        26.29         1.34         1.33      E
1912       02        27.64        26.32         1.32         1.32      E
1912       03        28.06        26.77         1.29         1.18      E
1912       04        28.16        27.22         0.94         0.93      E
1912       05        28.05        27.47         0.58         0.51      E
1912       06        27.15        27.15         0.00         0.16      N
1912       07        26.65        26.74        -0.09         0.03      N
1912       08        26.48        26.29         0.19        -0.11      N
1912       09        25.75        26.17        -0.42        -0.25      N
1912       10        25.69        26.20        -0.51        -0.55      L
1912       11        25.55        26.26        -0.71        -0.65      L
1912       12        25.59        26.31        -0.71        -0.63      L
1913       01        25.83        26.29        -0.46        -0.47      N
1913       02        26.07        26.32        -0.25        -0.31      N
1913       03        26.55        26.77        -0.22        -0.13      N
1913       04        27.32        27.22         0.10         0.03      N
1913       05        27.67        27.47         0.20         0.19      N
1913       06        27.41        27.15         0.25         0.24      N
1913       07        26.99        26.74         0.25         0.25      N
1913       08        26.54        26.29         0.25         0.21      N
1913       09        26.29        26.17         0.12         0.15      N
1913       10        26.28        26.20         0.08         0.27      N
1913       11        26.86        26.26         0.60         0.59      E
1913       12        27.40        26.31         1.10         0.98      E
1914       01        27.52        26.29         1.23         1.08      E
1914       02        27.24        26.32         0.92         0.99      E
1914       03        27.60        26.77         0.83         0.76      E
1914       04        27.75        27.22         0.53         0.71      E
1914       05        28.24        27.47         0.77         0.59      E
1914       06        27.63        27.15         0.48         0.71      E
1914       07        27.62        26.74         0.88         0.81      E
1914       08        27.37        26.29         1.08         1.16      E
1914       09        27.68        26.17         1.51         1.41      E
1914       10        27.85        26.20         1.65         1.47      E
1914       11        27.50        26.26         1.24         1.45      E
1914       12        27.75        26.31         1.45         1.37      E
1915       01        27.70        26.29         1.41         1.40      E
1915       02        27.65        26.32         1.34         1.15      E
1915       03        27.49        26.77         0.72         1.07      E
1915       04        28.37        27.22         1.15         0.99      E
1915       05        28.57        27.47         1.10         1.00      E
1915       06        27.91        27.15         0.76         0.68      E
1915       07        26.91        26.74         0.17         0.24      N
1915       08        26.07        26.29        -0.22        -0.14      N
1915       09        25.78        26.17        -0.39        -0.49      N
1915       10        25.35        26.20        -0.85        -0.82      L
1915       11        25.05        26.26        -1.21        -1.09      L
1915       12        25.10        26.31        -1.21        -0.96      L
1916       01        25.78        26.23        -0.45        -0.73      L
1916       02        25.74        26.28        -0.54        -0.38      N
1916       03        26.63        26.77        -0.14        -0.55      L
1916       04        26.20        27.17        -0.98        -0.51      L
1916       05        27.01        27.42        -0.41        -0.75      L
1916       06        26.24        27.12        -0.88        -0.59      L
1916       07        26.24        26.71        -0.47        -0.69      L
1916       08        25.56        26.28        -0.72        -0.73      L
1916       09        25.13        26.15        -1.02        -1.18      L
1916       10        24.36        26.17        -1.82        -1.71      L
1916       11        23.92        26.22        -2.30        -2.11      L
1916       12        24.05        26.25        -2.21        -2.30      L
1917       01        23.83        26.23        -2.40        -2.09      L
1917       02        24.62        26.28        -1.66        -1.80      L
1917       03        25.43        26.77        -1.34        -1.21      L
1917       04        26.55        27.17        -0.63        -0.89      L
1917       05        26.71        27.42        -0.71        -0.74      L
1917       06        26.25        27.12        -0.87        -0.87      L
1917       07        25.68        26.71        -1.02        -1.08      L
1917       08        24.93        26.28        -1.35        -1.14      L
1917       09        25.10        26.15        -1.05        -1.40      L
1917       10        24.36        26.17        -1.81        -1.53      L
1917       11        24.50        26.22        -1.72        -1.56      L
1917       12        25.11        26.25        -1.15        -1.20      L
1918       01        25.49        26.23        -0.74        -0.74      L
1918       02        25.96        26.28        -0.32        -0.59      L
1918       03        26.06        26.77        -0.71        -0.48      N
1918       04        26.75        27.17        -0.42        -0.30      N
1918       05        27.65        27.42         0.23         0.13      N
1918       06        27.70        27.12         0.58         0.36      N
1918       07        26.97        26.71         0.27         0.46      N
1918       08        26.82        26.28         0.54         0.50      E
1918       09        26.86        26.15         0.71         0.92      E
1918       10        27.69        26.17         1.51         1.45      E
1918       11        28.37        26.22         2.14         1.86      E
1918       12        28.18        26.25         1.93         1.89      E
1919       01        27.83        26.23         1.60         1.58      E
1919       02        27.49        26.28         1.21         1.35      E
1919       03        28.00        26.77         1.23         0.67      E
1919       04        26.74        27.17        -0.43         0.20      N
1919       05        27.22        27.42        -0.20        -0.34      N
1919       06        26.74        27.12        -0.38        -0.29      N
1919       07        26.41        26.71        -0.30        -0.50      N
1919       08        25.46        26.28        -0.82        -0.32      N
1919       09        26.32        26.15         0.17         0.01      N
1919       10        26.85        26.17         0.68         0.39      N
1919       11        26.54        26.22         0.31         0.66      E
1919       12        27.24        26.25         0.99         0.68      E
1920       01        26.97        26.23         0.74         0.91      E
1920       02        27.29        26.28         1.01         0.80      E
1920       03        27.42        26.77         0.65         0.65      E
1920       04        27.47        27.17         0.29         0.29      N
1920       05        27.33        27.42        -0.09         0.20      N
1920       06        27.50        27.12         0.38         0.28      N
1920       07        27.27        26.71         0.56         0.47      N
1920       08        26.76        26.28         0.48         0.36      N
1920       09        26.19        26.15         0.04         0.08      N
1920       10        25.89        26.17        -0.29        -0.11      N
1920       11        26.14        26.22        -0.08        -0.26      N
1920       12        25.84        26.25        -0.41        -0.26      N
1921       01        25.82        26.12        -0.30        -0.62      L
1921       02        25.05        26.20        -1.14        -1.13      L
1921       03        24.76        26.71        -1.95        -1.48      L
1921       04        25.72        27.08        -1.35        -1.25      L
1921       05        26.89        27.35        -0.46        -0.78      L
1921       06        26.52        27.04        -0.52        -0.31      N
1921       07        26.67        26.61         0.06         0.03      N
1921       08        26.71        26.16         0.55         0.40      N
1921       09        26.59        25.99         0.60         0.79      E
1921       10        27.22        26.01         1.21         1.06      E
1921       11        27.41        26.04         1.37         1.14      E
1921       12        26.90        26.05         0.84         0.92      E
1922       01        26.66        26.12         0.54         0.32      N
1922       02        25.78        26.20        -0.42         0.07      N
1922       03        26.80        26.71         0.09        -0.26      N
1922       04        26.62        27.08        -0.46        -0.16      N
1922       05        27.22        27.35        -0.13        -0.34      N
1922       06        26.61        27.04        -0.43        -0.46      N
1922       07        25.78        26.61        -0.83        -0.76      L
1922       08        25.15        26.16        -1.02        -0.95      L
1922       09        24.97        25.99        -1.02        -0.99      L
1922       10        25.07        26.01        -0.95        -0.79      L
1922       11        25.64        26.04        -0.40        -0.64      L
1922       12        25.46        26.05        -0.59        -0.59      L
1923       01        25.34        26.12        -0.78        -0.72      L
1923       02        25.41        26.20        -0.78        -0.49      N
1923       03        26.79        26.71         0.08        -0.19      N
1923       04        27.21        27.08         0.14         0.15      N
1923       05        27.57        27.35         0.22         0.25      N
1923       06        27.43        27.04         0.39         0.30      N
1923       07        26.90        26.61         0.29         0.41      N
1923       08        26.72        26.16         0.56         0.55      E
1923       09        26.79        25.99         0.80         0.80      E
1923       10        27.05        26.01         1.04         0.96      E
1923       11        27.08        26.04         1.04         1.03      E
1923       12        27.06        26.05         1.01         0.98      E
1924       01        27.00        26.12         0.88         0.87      E
1924       02        26.91        26.20         0.71         0.73      E
1924       03        27.32        26.71         0.61         0.54      E
1924       04        27.38        27.08         0.30         0.28      N
1924       05        27.28        27.35        -0.07        -0.10      N
1924       06        26.52        27.04        -0.52        -0.49      N
1924       07        25.73        26.61        -0.88        -0.77      L
1924       08        25.26        26.16        -0.90        -0.95      L
1924       09        24.93        25.99        -1.06        -1.07      L
1924       10        24.78        26.01        -1.23        -1.22      L
1924       11        24.67        26.04        -1.37        -1.34      L
1924       12        24.63        26.05        -1.42        -1.39      L
1925       01        24.74        26.12        -1.38        -1.34      L
1925       02        24.98        26.20        -1.22        -0.96      L
1925       03        26.43        26.71        -0.27        -0.53      L
1925       04        26.97        27.08        -0.11        -0.20      N
1925       05        27.11        27.35        -0.24        -0.17      N
1925       06        26.87        27.04        -0.16        -0.05      N
1925       07        26.87        26.61         0.26         0.23      N
1925       08        26.76        26.16         0.60         0.55      E
1925       09        26.79        25.99         0.80         0.84      E
1925       10        27.12        26.01         1.11         1.13      E
1925       11        27.53        26.04         1.49         1.42      E
1925       12        27.71        26.05         1.66         1.58      E
1926       01        27.74        26.14         1.60         1.52      E
1926       02        27.55        26.24         1.30         1.42      E
1926       03        28.17        26.80         1.36         1.30      E
1926       04        28.37        27.15         1.22         1.09      E
1926       05        28.11        27.43         0.69         0.80      E
1926       06        27.58        27.10         0.48         0.48      N
1926       07        26.93        26.67         0.26         0.25      N
1926       08        26.26        26.27        -0.00        -0.05      N
1926       09        25.73        26.13        -0.40        -0.44      N
1926       10        25.22        26.13        -0.91        -0.73      L
1926       11        25.29        26.17        -0.88        -0.83      L
1926       12        25.55        26.23        -0.68        -0.68      L
1927       01        25.67        26.14        -0.47        -0.46      N
1927       02        26.01        26.24        -0.23        -0.33      N
1927       03        26.51        26.80        -0.30        -0.33      N
1927       04        26.70        27.15        -0.45        -0.41      N
1927       05        26.93        27.43        -0.50        -0.34      N
1927       06        27.01        27.10        -0.09        -0.24      N
1927       07        26.54        26.67        -0.13        -0.10      N
1927       08        26.19        26.27        -0.07         0.02      N
1927       09        26.38        26.13         0.26         0.22      N
1927       10        26.60        26.13         0.47         0.30      N
1927       11        26.34        26.17         0.17         0.23      N
1927       12        26.28        26.23         0.06         0.20      N
1928       01        26.51        26.14         0.37         0.23      N
1928       02        26.50        26.24         0.26         0.19      N
1928       03        26.76        26.80        -0.05         0.08      N
1928       04        27.17        27.15         0.03        -0.02      N
1928       05        27.37        27.43        -0.05        -0.07      N
1928       06        26.92        27.10        -0.17        -0.03      N
1928       07        26.79        26.67         0.12         0.02      N
1928       08        26.38        26.27         0.11         0.08      N
1928       09        26.13        26.13         0.01        -0.02      N
1928       10        25.95        26.13        -0.18        -0.11      N
1928       11        26.00        26.17        -0.17        -0.18      N
1928       12        26.03        26.23        -0.19        -0.25      N
1929       01        25.76        26.14        -0.38        -0.32      N
1929       02        25.87        26.24        -0.38        -0.33      N
1929       03        26.57        26.80        -0.24        -0.26      N
1929       04        26.99        27.15        -0.16        -0.21      N
1929       05        27.18        27.43        -0.25        -0.15      N
1929       06        27.04        27.10        -0.06        -0.07      N
1929       07        26.76        26.67         0.09         0.04      N
1929       08        26.36        26.27         0.09         0.15      N
1929       09        26.40        26.13         0.27         0.21      N
1929       10        26.39        26.13         0.26         0.26      N
1929       11        26.41        26.17         0.24         0.26      N
1929       12        26.51        26.23         0.28         0.35      N
1930       01        26.67        26.14         0.53         0.49      N
1930       02        26.90        26.24         0.65         0.54      E
1930       03        27.24        26.80         0.43         0.53      E
1930       04        27.64        27.15         0.49         0.43      N
1930       05        27.80        27.43         0.38         0.58      E
1930       06        27.98        27.10         0.88         0.69      E
1930       07        27.49        26.67         0.82         0.87      E
1930       08        27.18        26.27         0.91         0.99      E
1930       09        27.36        26.13         1.23         1.21      E
1930       10        27.64        26.13         1.50         1.43      E
1930       11        27.71        26.17         1.54         1.48      E
1930       12        27.61        26.23         1.39         1.50      E
1931       01        27.61        26.06         1.56         1.48      E
1931       02        27.69        26.19         1.50         1.32      E
1931       03        27.70        26.79         0.91         1.12      E
1931       04        28.07        27.13         0.94         0.84      E
1931       05        28.09        27.40         0.69         0.72      E
1931       06        27.59        27.06         0.54         0.55      E
1931       07        27.03        26.61         0.42         0.39      N
1931       08        26.39        26.19         0.20         0.07      N
1931       09        25.64        26.05        -0.41        -0.29      N
1931       10        25.32        25.97        -0.65        -0.58      L
1931       11        25.42        26.08        -0.67        -0.65      L
1931       12        25.48        26.11        -0.63        -0.62      L
1932       01        25.48        26.06        -0.57        -0.48      N
1932       02        25.94        26.19        -0.25        -0.25      N
1932       03        26.87        26.79         0.08         0.09      N
1932       04        27.57        27.13         0.44         0.29      N
1932       05        27.76        27.40         0.36         0.39      N
1932       06        27.44        27.06         0.38         0.35      N
1932       07        26.92        26.61         0.31         0.25      N
1932       08        26.25        26.19         0.05         0.09      N
1932       09        25.95        26.05        -0.10        -0.01      N
1932       10        25.98        25.97         0.01        -0.06      N
1932       11        25.98        26.08        -0.10        -0.17      N
1932       12        25.69        26.11        -0.42        -0.31      N
1933       01        25.65        26.06        -0.41        -0.43      N
1933       02        25.73        26.19        -0.47        -0.47      N
1933       03        26.27        26.79        -0.53        -0.45      N
1933       04        26.78        27.13        -0.35        -0.50      N
1933       05        26.79        27.40        -0.61        -0.60      L
1933       06        26.23        27.06        -0.83        -0.82      L
1933       07        25.60        26.61        -1.01        -0.99      L
1933       08        25.05        26.19        -1.15        -1.09      L
1933       09        24.92        26.05        -1.13        -1.18      L
1933       10        24.68        25.97        -1.28        -1.30      L
1933       11        24.60        26.08        -1.49        -1.41      L
1933       12        24.65        26.11        -1.46        -1.33      L
1934       01        25.01        26.06        -1.05        -1.07      L
1934       02        25.50        26.19        -0.70        -0.86      L
1934       03        25.96        26.79        -0.84        -0.70      L
1934       04        26.57        27.13        -0.56        -0.56      L
1934       05        27.10        27.40        -0.30        -0.27      N
1934       06        27.11        27.06         0.05        -0.03      N
1934       07        26.75        26.61         0.14         0.09      N
1934       08        26.27        26.19         0.08        -0.01      N
1934       09        25.81        26.05        -0.24        -0.05      N
1934       10        25.98        25.97         0.02        -0.11      N
1934       11        25.96        26.08        -0.12        -0.09      N
1934       12        25.94        26.11        -0.16        -0.17      N
1935       01        25.82        26.06        -0.24        -0.18      N
1935       02        26.05        26.19        -0.14        -0.20      N
1935       03        26.57        26.79        -0.23        -0.25      N
1935       04        26.75        27.13        -0.38        -0.33      N
1935       05        27.02        27.40        -0.38        -0.31      N
1935       06        26.89        27.06        -0.17        -0.20      N
1935       07        26.56        26.61        -0.05        -0.03      N
1935       08        26.33        26.19         0.13         0.12      N
1935       09        26.33        26.05         0.29         0.26      N
1935       10        26.34        25.97         0.37         0.25      N
1935       11        26.17        26.08         0.09         0.11      N
1935       12        25.99        26.11        -0.12        -0.05      N
1936       01        25.93        26.05        -0.12        -0.07      N
1936       02        26.20        26.16         0.04        -0.07      N
1936       03        26.63        26.76        -0.13         0.00      N
1936       04        27.30        27.21         0.09        -0.03      N
1936       05        27.39        27.42        -0.04         0.01      N
1936       06        27.01        27.03        -0.02        -0.06      N
1936       07        26.43        26.55        -0.13        -0.05      N
1936       08        26.14        26.15        -0.02         0.00      N
1936       09        26.14        25.99         0.15         0.08      N
1936       10        26.01        25.90         0.11         0.02      N
1936       11        25.77        25.98        -0.20        -0.18      N
1936       12        25.62        26.06        -0.43        -0.39      N
1937       01        25.51        26.05        -0.54        -0.32      N
1937       02        26.17        26.16         0.01        -0.18      N
1937       03        26.76        26.76         0.00        -0.06      N
1937       04        27.01        27.21        -0.20        -0.14      N
1937       05        27.21        27.42        -0.21        -0.10      N
1937       06        27.15        27.03         0.11        -0.01      N
1937       07        26.63        26.55         0.07         0.17      N
1937       08        26.49        26.15         0.33         0.29      N
1937       09        26.46        25.99         0.47         0.42      N
1937       10        26.37        25.90         0.47         0.39      N
1937       11        26.22        25.98         0.24         0.21      N
1937       12        25.97        26.06        -0.09        -0.15      N
1938       01        25.46        26.05        -0.59        -0.46      N
1938       02        25.45        26.16        -0.71        -0.65      L
1938       03        26.12        26.76        -0.64        -0.73      L
1938       04        26.36        27.21        -0.85        -0.77      L
1938       05        26.61        27.42        -0.81        -0.93      L
1938       06        25.90        27.03        -1.13        -1.15      L
1938       07        25.05        26.55        -1.51        -1.36      L
1938       08        24.71        26.15        -1.45        -1.28      L
1938       09        25.11        25.99        -0.88        -0.97      L
1938       10        25.31        25.90        -0.59        -0.75      L
1938       11        25.21        25.98        -0.77        -0.80      L
1938       12        25.02        26.06        -1.03        -1.02      L
1939       01        24.81        26.05        -1.25        -1.11      L
1939       02        25.10        26.16        -1.06        -0.84      L
1939       03        26.54        26.76        -0.22        -0.42      N
1939       04        27.22        27.21         0.01         0.01      N
1939       05        27.66        27.42         0.23         0.18      N
1939       06        27.34        27.03         0.31         0.37      N
1939       07        27.13        26.55         0.57         0.54      E
1939       08        26.88        26.15         0.73         0.55      E
1939       09        26.35        25.99         0.36         0.50      N
1939       10        26.30        25.90         0.40         0.23      N
1939       11        25.92        25.98        -0.06         0.21      N
1939       12        26.35        26.06         0.29         0.48      N
1940       01        27.27        26.05         1.22         0.93      E
1940       02        27.44        26.16         1.28         1.30      E
1940       03        28.17        26.76         1.41         1.15      E
1940       04        27.97        27.21         0.76         0.98      E
1940       05        28.20        27.42         0.78         0.80      E
1940       06        27.89        27.03         0.86         0.86      E
1940       07        27.51        26.55         0.95         1.09      E
1940       08        27.61        26.15         1.45         1.26      E
1940       09        27.37        25.99         1.38         1.32      E
1940       10        27.02        25.90         1.12         1.48      E
1940       11        27.93        25.98         1.96         1.83      E
1940       12        28.46        26.06         2.41         2.21      E
1941       01        28.38        26.11         2.27         2.36      E
1941       02        28.69        26.30         2.39         2.14      E
1941       03        28.59        26.85         1.75         1.81      E
1941       04        28.58        27.30         1.28         1.42      E
1941       05        28.73        27.48         1.25         1.20      E
1941       06        28.18        27.11         1.07         1.12      E
1941       07        27.66        26.61         1.04         1.07      E
1941       08        27.26        26.17         1.09         1.05      E
1941       09        27.03        26.02         1.01         1.17      E
1941       10        27.27        25.86         1.42         1.37      E
1941       11        27.58        25.89         1.69         1.56      E
1941       12        27.59        26.00         1.59         1.40      E
1942       01        27.03        26.11         0.92         1.04      E
1942       02        26.90        26.30         0.60         0.70      E
1942       03        27.43        26.85         0.59         0.60      E
1942       04        27.91        27.30         0.60         0.45      N
1942       05        27.63        27.48         0.15         0.21      N
1942       06        26.99        27.11        -0.12        -0.27      N
1942       07        25.78        26.61        -0.83        -0.70      L
1942       08        25.04        26.17        -1.13        -1.14      L
1942       09        24.57        26.02        -1.45        -1.31      L
1942       10        24.52        25.86        -1.34        -1.40      L
1942       11        24.48        25.89        -1.42        -1.43      L
1942       12        24.46        26.00        -1.54        -1.58      L
1943       01        24.33        26.11        -1.79        -1.68      L
1943       02        24.59        26.30        -1.71        -1.55      L
1943       03        25.71        26.85        -1.14        -1.18      L
1943       04        26.62        27.30        -0.68        -0.71      L
1943       05        27.17        27.48        -0.31        -0.29      N
1943       06        27.23        27.11         0.12         0.01      N
1943       07        26.85        26.61         0.23         0.24      N
1943       08        26.54        26.17         0.37         0.19      N
1943       09        25.99        26.02        -0.03         0.06      N
1943       10        25.70        25.86        -0.16        -0.08      N
1943       11        25.85        25.89        -0.04        -0.11      N
1943       12        25.86        26.00        -0.14        -0.13      N
1944       01        25.90        26.11        -0.21        -0.06      N
1944       02        26.47        26.30         0.17         0.19      N
1944       03        27.46        26.85         0.62         0.50      E
1944       04        28.02        27.30         0.71         0.55      E
1944       05        27.79        27.48         0.31         0.45      N
1944       06        27.43        27.11         0.32         0.39      N
1944       07        27.16        26.61         0.54         0.39      N
1944       08        26.48        26.17         0.31         0.27      N
1944       09        25.98        26.02        -0.05        -0.08      N
1944       10        25.37        25.86        -0.49        -0.27      N
1944       11        25.63        25.89        -0.26        -0.36      N
1944       12        25.67        26.00        -0.33        -0.34      N
1945       01        25.67        26.11        -0.44        -0.42      N
1945       02        25.79        26.30        -0.51        -0.54      L
1945       03        26.16        26.85        -0.69        -0.60      L
1945       04        26.68        27.30        -0.62        -0.45      N
1945       05        27.43        27.48        -0.05        -0.46      N
1945       06        26.39        27.11        -0.72        -0.39      N
1945       07        26.23        26.61        -0.39        -0.46      N
1945       08        25.92        26.17        -0.25        -0.20      N
1945       09        26.05        26.02         0.03        -0.48      N
1945       10        24.65        25.86        -1.20        -0.26      N
1945       11        26.28        25.89         0.39        -0.18      N
1945       12        26.27        26.00         0.27         0.26      N
